,zipcode,state,target_clean,total_schools,has_preschool,has_elementary_school,has_middle_school,has_highschool,best_preschool_rating,best_elementary_school_rating,best_middle_school_rating,best_highschool_rating,preschool_distance,elementary_school_distance,middle_school_distance,highschool_distance,pool,sqft_clean,beds_clean,baths_int,has_half_bath,stories_int,is_split_level,fireplaces,has_firepit,heating_forced_air,heating_gas,heating_electric,heating_heat_pump,heating_oil,heating_baseboard,heating_radiant,heating_hot_water_steam,heating_central,heating_other,no_heating,cooling_central,cooling_heat_pump,cooling_evaporative,cooling_window_wall,cooling_fans,cooling_zoned,cooling_other,cooling_no,parking_garage,parking_carport,parking_driveway,parking_off_street,parking_other,parking_spaces,was_remodeled,city_clean,is_foreclosure,type_lot_land,type_single_family,type_condo,type_traditional,type_townhouse,type_multi_family,type_coop,type_mobile_manufactured,type_apartment,type_penthouse,type_farm_ranch,type_other,lotsize_clean,type_sum,house_age,is_new_construction,is_historical,best_preschool_rating_missing,best_elementary_school_rating_missing,best_middle_school_rating_missing,best_highschool_rating_missing
2924,89138,NV,499000.0,3,1,1,1,1,9.0,9.0,0.0,9.0,0.76,1.24,1.64,1.24,0,2058.0,3.0,3.0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,las vegas,0,0,1,0,0,0,0,0,0,0,0,0,0,8276.0,1,22.0,0,0,0,0,1,0
2925,75072,TX,349900.0,3,0,1,1,1,0.0,9.0,10.0,9.0,100.0,1.59,1.18,1.59,0,2643.0,3.0,3.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,mckinney,0,0,1,0,0,0,0,0,0,0,0,0,0,5052.0,1,18.0,0,0,0,0,0,0
2926,76137,TX,270000.0,3,0,1,1,1,0.0,8.0,8.0,8.0,100.0,2.3,1.1,2.3,1,2708.0,4.0,3.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,fort worth,0,0,1,0,0,0,0,0,0,0,0,0,0,8232.0,1,35.0,0,0,0,0,0,0
2927,48238,MI,45000.0,14,0,1,1,1,0.0,6.0,6.0,4.0,100.0,2.9,2.9,3.82,0,1050.0,,,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,detroit,0,0,1,0,0,0,0,0,0,0,0,0,0,3920.0,1,102.0,0,1,0,0,0,0
2928,20017,DC,749900.0,3,1,1,1,1,5.0,5.0,0.0,3.0,0.4,0.4,1.64,1.9,0,1800.0,3.0,3.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,washington,0,0,0,1,0,0,0,0,0,0,0,0,0,1800.0,1,11.0,0,0,0,0,1,0
2929,34609,FL,125000.0,3,1,1,1,1,5.0,5.0,4.0,5.0,3.64,3.56,3.47,3.56,0,0.0,,,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,spring hill,0,1,0,0,0,0,0,0,0,0,0,0,0,165528.0,1,0.0,0,0,0,0,0,0
2930,30314,GA,167000.0,3,1,1,1,1,3.0,3.0,1.0,2.0,2.6,2.6,2.8,1.0,0,2304.0,5.0,4.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,atlanta,0,0,1,0,0,0,0,0,0,0,0,0,0,6708.0,1,19.0,0,0,0,0,0,0
2931,10030,NY,465000.0,3,1,1,1,0,5.0,5.0,2.0,0.0,0.32,0.32,0.91,100.0,0,990.0,3.0,,0,7.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,new york,0,0,0,0,0,0,0,1,0,0,0,0,0,990.0,1,106.0,0,1,0,0,0,0
2932,75229,TX,1295000.0,3,1,1,1,1,10.0,10.0,3.0,3.0,0.38,0.38,0.81,0.66,1,3020.0,4.0,3.0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,dallas,0,0,1,0,0,0,0,0,0,0,0,0,0,17424.0,1,76.0,0,0,0,0,0,0
2933,11435,NY,499000.0,2,1,1,1,0,3.0,3.0,4.0,0.0,0.41,0.41,1.33,100.0,0,980.0,2.0,2.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,jamaica,0,0,1,0,0,0,0,0,0,0,0,0,0,2000.0,1,101.0,0,1,0,0,0,0
2935,37363,TN,439344.0,8,1,1,1,1,9.0,9.0,6.0,6.0,1.8,0.5,0.4,0.4,0,1937.0,4.0,3.0,0,1.0,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ooltewah,0,0,1,0,0,0,0,0,0,0,0,0,0,7841.0,1,7.0,1,0,0,0,0,0
2936,79602,TX,296000.0,3,0,1,1,1,0.0,8.0,9.0,8.0,100.0,6.6,5.7,6.6,0,2000.0,4.0,2.0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,abilene,0,0,1,0,0,0,0,0,0,0,0,0,0,25700.0,1,7.0,1,0,0,0,0,0
2937,33071,FL,515000.0,3,1,1,1,1,6.0,6.0,6.0,5.0,0.77,0.77,1.83,1.7,1,2554.0,4.0,3.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,coral springs,0,0,1,0,0,0,0,0,0,0,0,0,0,12197.0,1,49.0,0,0,0,0,0,0
2938,27617,NC,365000.0,5,1,1,1,1,4.0,8.0,0.0,8.0,1.3,4.7,1.64,4.7,0,2778.0,,,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,raleigh,0,0,0,0,0,0,0,0,0,0,0,0,1,2178.0,1,14.0,0,0,0,0,1,0
2939,33304,FL,565000.0,3,0,1,1,1,0.0,10.0,5.0,7.0,100.0,0.95,1.28,2.31,0,1700.0,2.0,2.0,0,9.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,fort lauderdale,0,0,0,1,0,0,0,0,0,0,0,0,0,1700.0,1,60.0,0,0,0,0,0,0
2940,98002,WA,1175000.0,8,1,1,1,1,8.0,8.0,4.0,5.0,0.7,0.7,0.9,1.4,0,3780.0,8.0,4.0,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,auburn,0,0,0,0,0,0,1,0,0,0,0,0,0,16117.0,1,58.0,0,0,0,0,0,0
2941,33130,FL,457500.0,2,1,1,1,1,10.0,10.0,10.0,2.0,20.2,20.2,20.2,1.4,0,792.0,2.0,2.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,miami,0,0,0,1,0,0,0,0,0,0,0,0,0,792.0,1,9.0,1,0,0,0,0,0
2942,33613,FL,319000.0,3,1,1,1,1,1.0,5.0,3.0,5.0,1.1,2.9,0.9,2.9,1,1933.0,5.0,2.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,tampa,0,0,1,0,0,0,0,0,0,0,0,0,0,7701.0,1,50.0,0,0,0,0,0,0
2943,93727,CA,275261.0,3,0,1,1,1,0.0,9.0,9.0,9.0,100.0,3.8,3.9,3.8,1,1913.0,2.0,2.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,fresno,1,0,1,0,0,0,0,0,0,0,0,0,0,16117.0,1,18.0,0,0,0,0,0,0
2944,32405,FL,324990.0,3,1,1,1,1,4.0,7.0,5.0,7.0,2.53,2.49,1.63,2.49,1,1823.0,3.0,3.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,panama city,0,0,0,0,0,1,0,0,0,0,0,0,0,3659.0,1,44.0,0,0,0,0,0,0
2945,95407,CA,499000.0,3,0,1,1,1,0.0,4.0,4.0,3.0,100.0,0.8,0.8,1.8,0,1494.0,3.0,2.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,santa rosa,0,0,1,0,0,0,0,0,0,0,0,0,0,14375.0,1,74.0,0,0,0,0,0,0
2946,48091,MI,109236.0,3,0,1,1,1,0.0,3.0,3.0,3.0,100.0,0.6,0.6,1.1,0,1132.0,,2.0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,warren,1,0,1,0,0,0,0,0,0,0,0,0,0,6969.0,1,63.0,0,0,0,0,0,0
2947,78218,TX,128763.0,3,1,1,1,1,4.0,4.0,5.0,4.0,0.2,0.2,0.9,1.6,0,1264.0,2.0,2.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,san antonio,0,0,1,0,0,0,0,0,0,0,0,0,0,3528.0,1,55.0,0,0,0,0,0,0
2950,44124,OH,107000.0,4,0,1,1,1,0.0,6.0,4.0,2.0,100.0,2.2,1.6,0.86,0,1500.0,3.0,2.0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,cleveland,0,0,1,0,0,0,0,0,0,0,0,0,0,17424.0,1,78.0,0,0,0,0,0,0
2951,10028,NY,499000.0,7,1,1,1,1,9.0,9.0,10.0,8.0,0.2,0.2,0.57,3.5,0,900.0,,,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,new york,0,0,0,0,0,0,0,1,0,0,0,0,0,5180.0,1,98.0,0,1,0,0,0,0
2953,89147,NV,185000.0,3,1,1,1,1,6.0,6.0,0.0,4.0,0.79,0.79,1.64,1.21,0,1090.0,3.0,2.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,las vegas,0,0,0,1,0,0,0,0,0,0,0,0,0,2260.0,1,28.0,0,0,0,0,1,0
2954,19140,PA,29900.0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0,798.0,2.0,,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,philadelphia,0,0,0,0,0,1,0,0,0,0,0,0,0,924.0,1,87.0,0,0,0,0,0,0
2955,97203,OR,220448.0,3,0,1,1,1,0.0,2.0,2.0,1.0,100.0,1.2,0.3,0.4,0,1502.0,3.0,3.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,portland,0,0,1,0,0,0,0,0,0,0,0,0,0,2613.0,1,25.0,0,0,0,0,0,0
2956,45233,OH,329900.0,3,1,1,1,1,8.0,8.0,8.0,7.0,1.73,1.73,2.1,2.22,0,2678.0,5.0,3.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,cincinnati,0,0,1,0,0,0,0,0,0,0,0,0,0,58370.0,1,54.0,0,0,0,0,0,0
2957,34952,FL,339900.0,10,1,1,1,1,7.0,7.0,5.0,4.0,1.99,1.99,6.12,4.3,0,1808.0,3.0,2.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,port saint lucie,0,0,1,0,0,0,0,0,0,0,0,0,0,6563.0,1,30.0,0,0,0,0,0,0
2958,60639,IL,339900.0,4,1,1,1,1,4.0,4.0,2.0,1.0,0.15,0.15,0.64,10.13,0,0.0,,,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,chicago,0,1,0,0,0,0,0,0,0,0,0,0,0,12632.0,1,0.0,0,0,0,0,0,0
2959,75602,TX,52500.0,2,0,1,1,0,0.0,9.0,7.0,0.0,100.0,0.31,0.31,100.0,0,1640.0,4.0,2.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,longview,0,0,1,0,0,0,0,0,0,0,0,0,0,21780.0,1,66.0,0,0,0,0,0,0
2960,19118,PA,399900.0,2,0,1,1,1,0.0,3.0,3.0,1.0,100.0,0.2,0.2,2.4,0,1568.0,3.0,2.0,0,2.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,philadelphia,0,0,1,0,0,0,0,0,0,0,0,0,0,1742.0,1,101.0,0,1,0,0,0,0
2961,48204,MI,1000.0,12,0,1,1,1,0.0,6.0,6.0,4.0,100.0,6.14,6.14,5.11,0,1984.0,4.0,2.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,detroit,1,0,1,0,0,0,0,0,0,0,0,0,0,3920.0,1,103.0,0,1,0,0,0,0
2962,15222,PA,189900.0,2,1,1,1,1,1.0,1.0,1.0,1.0,1.6,1.6,2.8,2.8,0,1200.0,1.0,1.0,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,other,0,0,0,1,0,0,0,0,0,0,0,0,0,1223.0,1,62.0,0,0,0,0,0,0
2963,28115,NC,429990.0,6,1,1,1,1,5.0,8.0,8.0,8.0,4.9,9.0,5.7,9.0,0,3377.0,5.0,4.0,0,2.0,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,3,0,mooresville,0,0,1,0,0,0,0,0,0,0,0,0,0,58806.0,1,7.0,1,0,0,0,0,0
2965,22180,VA,2049000.0,3,1,1,1,1,4.0,7.0,7.0,7.0,0.2,1.5,0.7,1.5,0,7473.0,,2.0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,vienna,0,0,0,0,0,0,0,0,0,0,0,0,1,30056.0,1,7.0,1,0,0,0,0,0
2966,76137,TX,264900.0,3,0,1,1,1,0.0,7.0,6.0,7.0,100.0,1.0,1.1,1.0,1,2878.0,4.0,3.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,fort worth,0,0,1,0,0,0,0,0,0,0,0,0,0,5227.0,1,26.0,0,0,0,0,0,0
2968,34606,FL,89900.0,3,1,1,1,1,7.0,7.0,4.0,5.0,1.37,1.37,4.81,10.94,0,700.0,,,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,spring hill,0,0,1,0,0,0,0,0,0,0,0,0,0,9000.0,1,56.0,0,0,0,0,0,0
2969,91103,CA,875000.0,8,0,1,1,1,0.0,8.0,8.0,5.0,100.0,1.0,1.0,1.1,0,1668.0,3.0,2.0,0,1.0,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,pasadena,0,0,1,0,0,0,0,0,0,0,0,0,0,7140.0,1,56.0,0,0,0,0,0,0
2970,34601,FL,100000.0,3,1,1,1,1,5.0,5.0,4.0,4.0,2.3,2.3,2.64,5.98,0,0.0,,,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,brooksville,0,1,0,0,0,0,0,0,0,0,0,0,0,152460.0,1,0.0,0,0,0,0,0,0
2971,33607,FL,329900.0,3,1,1,1,1,6.0,6.0,3.0,3.0,0.5,0.5,3.9,1.9,0,1340.0,,,0,1.0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,tampa,0,0,0,0,0,0,0,0,0,0,0,0,1,3800.0,1,12.0,0,0,0,0,0,0
2972,78261,TX,279000.0,3,1,1,1,1,7.0,7.0,6.0,3.0,3.9,3.9,7.4,3.3,0,2241.0,3.0,3.0,0,2.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,san antonio,0,0,1,0,0,0,0,0,0,0,0,0,0,5357.0,1,7.0,1,0,0,0,0,0
2973,34746,FL,309730.0,5,0,1,1,1,0.0,10.0,10.0,10.0,100.0,8.1,8.1,8.1,0,2795.0,,,0,2.0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kissimmee,0,0,0,0,0,0,0,0,0,0,0,0,1,8276.0,1,7.0,1,0,0,0,0,0
2974,44509,OH,58000.0,2,1,1,1,1,2.0,2.0,2.0,1.0,0.8,0.8,0.8,4.8,0,1230.0,3.0,1.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,youngstown,0,0,1,0,0,0,0,0,0,0,0,0,0,7971.0,1,75.0,0,0,0,0,0,0
2976,20009,DC,1850000.0,2,1,1,1,1,8.0,8.0,3.0,3.0,0.2,0.2,0.8,0.8,0,4656.0,6.0,7.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,washington,0,0,0,0,0,1,0,0,0,0,0,0,0,1742.0,1,126.0,0,1,0,0,0,0
2977,44116,OH,274900.0,8,1,1,1,1,0.0,9.0,9.0,9.0,0.99,0.7,1.2,0.7,0,2784.0,3.0,3.0,1,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocky river,0,0,1,0,0,0,0,0,0,0,0,0,0,11783.0,1,52.0,0,0,1,0,0,0
2978,44113,OH,362800.0,63,1,1,1,1,8.0,8.0,8.0,6.0,2.04,2.04,2.04,7.36,0,1252.0,2.0,2.0,0,3.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,cleveland,0,0,0,0,0,1,0,0,0,0,0,0,0,686.0,1,10.0,1,0,0,0,0,0
2979,33131,FL,1650000.0,5,1,1,1,1,10.0,10.0,10.0,2.0,22.0,22.0,22.0,1.68,0,2930.0,4.0,6.0,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,miami,0,0,0,1,0,0,0,0,0,0,0,0,0,2930.0,1,31.0,0,0,0,0,0,0
2980,98040,WA,1866000.0,8,1,1,1,1,0.0,9.0,8.0,9.0,0.99,0.3,0.6,3.0,0,4380.0,5.0,4.0,0,1.0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,mercer island,0,0,1,0,0,0,0,0,0,0,0,0,0,23958.0,1,63.0,0,0,1,0,0,0
2981,32792,FL,507900.0,3,1,1,1,1,5.0,6.0,5.0,6.0,1.2,1.3,1.3,1.3,1,3215.0,4.0,4.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,winter park,0,0,1,0,0,0,0,0,0,0,0,0,0,3215.0,1,13.0,0,0,0,0,0,0
2982,76207,TX,475000.0,3,1,1,1,1,5.0,6.0,6.0,6.0,6.79,8.4,7.68,8.4,1,3303.0,3.0,3.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,denton,0,0,1,0,0,0,0,0,0,0,0,0,0,8930.0,1,21.0,0,0,0,0,0,0
2983,93458,CA,469000.0,3,0,1,1,1,0.0,4.0,4.0,3.0,100.0,0.1,0.1,1.1,1,2130.0,5.0,3.0,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,santa maria,0,0,0,0,0,1,0,0,0,0,0,0,0,3484.0,1,8.0,1,0,0,0,0,0
2984,98661,WA,625000.0,3,0,1,1,1,0.0,2.0,3.0,1.0,100.0,0.59,3.22,1.29,0,3201.0,4.0,3.0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,vancouver,0,0,1,0,0,0,0,0,0,0,0,0,0,7806.0,1,9.0,1,0,0,0,0,0
2985,28105,NC,292000.0,8,1,1,1,1,7.0,10.0,10.0,10.0,2.2,2.3,3.8,2.3,0,3247.0,4.0,3.0,1,2.0,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,matthews,0,0,1,0,0,0,0,0,0,0,0,0,0,6534.0,1,19.0,0,0,0,0,0,0
2987,32164,FL,29100.0,3,1,1,1,1,5.0,5.0,5.0,5.0,1.64,1.64,1.64,2.41,0,0.0,,,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,palm coast,0,1,0,0,0,0,0,0,0,0,0,0,0,10018.0,1,0.0,0,0,0,0,0,0
2988,80234,CO,175697.0,3,0,1,1,1,0.0,6.0,4.0,6.0,100.0,1.5,0.4,0.5,0,1052.0,2.0,2.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,denver,1,0,0,1,0,0,0,0,0,0,0,0,0,1052.0,1,44.0,0,0,0,0,0,0
2989,77063,TX,2650000.0,3,1,1,1,1,5.0,5.0,5.0,2.0,1.12,1.12,2.12,1.79,1,7932.0,6.0,8.0,0,2.0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,houston,0,0,1,0,0,0,0,0,0,0,0,0,0,40075.0,1,12.0,0,0,0,0,0,0
2990,78220,TX,184499.0,3,1,1,1,1,2.0,2.0,2.0,1.0,2.7,2.7,2.3,2.2,0,1880.0,,,0,,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san antonio,0,0,0,0,0,0,0,0,0,0,0,0,1,5628.0,1,7.0,1,0,0,0,0,0
2991,33405,FL,369000.0,3,0,1,1,1,0.0,5.0,5.0,3.0,100.0,0.11,1.85,0.92,0,1056.0,2.0,,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,west palm beach,0,0,1,0,0,0,0,0,0,0,0,0,0,5097.0,1,76.0,0,0,0,0,0,0
2992,80112,CO,497000.0,3,1,1,1,1,4.0,8.0,6.0,8.0,3.1,3.3,3.5,3.3,0,1722.0,,,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,centennial,0,0,0,0,0,0,0,0,0,0,0,0,1,1585.0,1,9.0,1,0,0,0,0,0
2993,28205,NC,599500.0,8,1,1,1,1,6.0,8.0,8.0,8.0,0.6,1.3,1.3,1.3,0,2560.0,3.0,3.0,1,2.0,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,charlotte,0,0,1,0,0,0,0,0,0,0,0,0,0,7405.0,1,20.0,0,0,0,0,0,0
2994,75241,TX,154900.0,3,1,1,1,1,4.0,4.0,2.0,2.0,0.2,0.2,2.4,2.0,0,1272.0,4.0,3.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,dallas,0,0,1,0,0,0,0,0,0,0,0,0,0,9147.0,1,55.0,0,0,0,0,0,0
2995,37215,TN,689900.0,6,1,1,1,1,3.0,8.0,8.0,3.0,2.0,2.2,2.2,1.4,0,2778.0,,2.0,0,,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nashville,0,0,0,0,0,0,0,0,0,0,0,0,1,1371.0,1,8.0,1,0,0,0,0,0
2996,80229,CO,330000.0,8,1,1,1,1,3.0,5.0,5.0,3.0,0.1,0.8,0.8,0.8,0,1920.0,5.0,2.0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,thornton,0,0,1,0,0,0,0,0,0,0,0,0,0,7300.0,1,62.0,0,0,0,0,0,0
2997,19134,PA,70000.0,2,0,1,0,1,0.0,1.0,0.0,1.0,100.0,1.1,100.0,1.1,0,720.0,2.0,,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,philadelphia,0,0,0,0,0,1,0,0,0,0,0,0,0,630.0,1,96.0,0,0,0,0,0,0
2998,44104,OH,129900.0,63,1,1,1,1,8.0,8.0,8.0,6.0,4.37,4.37,4.37,5.66,0,1276.0,3.0,2.0,0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,cleveland,0,0,1,0,0,0,0,0,0,0,0,0,0,6011.0,1,22.0,0,0,0,0,0,0
2999,37917,TN,149900.0,3,0,1,1,1,0.0,3.0,5.0,3.0,100.0,0.23,1.17,0.23,0,1172.0,2.0,2.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,knoxville,0,0,1,0,0,0,0,0,0,0,0,0,0,9517.0,1,106.0,0,1,0,0,0,0
3000,76108,TX,242670.0,4,1,1,1,1,7.0,7.0,6.0,4.0,0.8,0.8,2.6,3.0,0,1819.0,,2.0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,fort worth,0,0,0,0,1,0,0,0,0,0,0,0,0,1819.0,1,7.0,1,0,0,0,0,0
3001,37013,TN,279900.0,3,1,1,1,1,3.0,3.0,3.0,2.0,0.89,0.89,1.39,1.8,0,2050.0,3.0,2.0,0,2.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,antioch,0,0,1,0,0,0,0,0,0,0,0,0,0,6000.0,1,34.0,0,0,0,0,0,0
3004,78701,TX,1425000.0,3,1,1,1,1,8.0,8.0,8.0,7.0,1.8,1.8,1.8,2.0,0,1321.0,2.0,2.0,0,1.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,austin,0,0,0,1,0,0,0,0,0,0,0,0,0,1321.0,1,7.0,1,0,0,0,0,0
